Jorn;1
Jorry;1
Jorst;1
Jos;1
José;1
Josef;1
Joseph;1
Josh;1
Joshua;1
Joshva;1
Josiah;1
Josias;1
Jost;1
Josua;1
Josva;1
Jovan;1
Jozef;1
Juan;1
Jules;1
Julian;1
Julien;1
Julius;1
Junker;1
Juri;1
Jussi;1
Just;1
Justian;1
Justin;1
Justus;1
Jürgen;1
Jøgvan;1
Jøren;1
Jørg;1
Jørgen;1
Jørk;1
Jørlief;1
Jørn;1
Kai;1
Kain;1
Kaino;1
Kaj;1
Kaleb;1
Kali;1
Kalle;1
Kamillo;1
Kamo;1
Karel;1
Kari;1
Karim;1
Karl;1
Karle;1
Karlis;1
Karljohan;1
Karlo;1
Karnis;1
Karno;1
Karol;1
Karolus;1
Karsten;1
Kasimir;1
Kasmir;1
Kaspar;1
Kasper;1
Kastor;1
Kay;1
Kean;1
Keen;1
Kees;1
Keith;1
Keld;1
Kell;1
Kelli;1
Kelly;1
Kelvin;1
Kem;1
Kemal;1
Ken;1
Kenan;1
Kenian;1
Kenn;1
Kennart;1
Kennert;1
Kennerth;1
Kennet;1
Kenneth;1
Kennett;1
Kenney;1
Kenni;1
Kennith;1
Kenno;1
Kenny;1
Kent;1
Kenth;1
Kento;1
Kenwin;1
Kermit;1
Kern;1
Kerner;1
Kerry;1
Ketel;1
Ketil;1
Kevan;1
Keven;1
Kevin;1
Kevyn;1
Kewan;1
Kewen;1
Kewin;1
Kian;1
Kield;1
Kiljon;1
Killian;1
Kim;1
Kimm;1
Kimmo;1
Kimmy;1
Kimo;1
Kinn;1
Kion;1
Kirstein;1
Kirstejn;1
Kito;1
Kivan;1
Kivin;1
Kiwin;1
Kjartan;1
Kjeld;1
Kjell;1
Kjertan;1
Klaes;1
Klas;1
Klaudi;1
Klaudius;1
Klaus;1
Klaves;1
Klavs;1
Klemen;1
Klemens;1
Klement;1
Klemmen;1
Knud;1
Knut;1
Kolbjørn;1
Konrad;1
Konstantin;1
Kord;1
Kore;1
Korfits;1
Korfitz;1
Kornelius;1
Kort;1
Kosmus;1
Krei;1
Kren;1
Kres;1
Kresten;1
Krester;1
Krestian;1
Krestoffer;1
Krilles;1
Kris;1
Kristen;1
Krister;1
Kristian;1
Kristjan;1
Kristof;1
Kristofer;1
Kristoffer;1
Kræn;1
Kræsten;1
Krøj;1
Kuan;1
Kuno;1
Kunz;1
Kurd;1
Kurt;1
Kurth;1
Kyrill;1
Kåre;1
Kaare;1
Lage;1
Lambert;1
Lance;1
Landry;1
Lanni;1
Lari;1
Larry;1
Lars;1
Las;1
Lasarus;1
Lass;1
Lasse;1
Lau;1
Laue;1
Lauge;1
Launy;1
Laurens;1
Laurentius;1
Lauri;1
Laurids;1
Laurits;1
Lauritz;1
Laurs;1
Laus;1
Laust;1
Lavard;1
Lave;1
Lavrids;1
Lavrits;1
Lavritz;1
Lavrs;1
Lavst;1
Lean;1
Leander;1
Leck;1
Legart;1
Leib;1
Leif;1
Leiff;1
Lejf;1
Lejff;1
Lemmy;1
Lenarth;1
Lennard;1
Lennart;1
Lennarth;1
Lennert;1
Lenni;1
Lennon;1
Lenny;1
Leo;1
Leon;1
Leonard;1
Leonhard;1
Leonhardt;1
Leonhart;1
Leopold;1
Leslie;1
Lester;1
Levi;1
Levy;1
Lewi;1
Lewy;1
Liam;1
Lindy;1
Linus;1
Lionel;1
Loke;1
Lorens;1
Lorents;1
Lorentz;1
Lorentzo;1
Lorenz;1
Lorenzo;1
Lorry;1
Lothar;1
